Record_ID,Date,Time,Day,Is_Weekend,Location,Latitude,Longitude,Weather,Traffic_Volume,Average_Speed_kmph,Accident_Count,Congestion_Score,Congestion_Level,Risk_Score,Risk_Level
1498,2025-03-21,15:00,Friday,No,Airport Road,15.3705,75.096,Clear,233,42.6,0,16.21,Low,13.57,Low
1499,2025-03-16,20:00,Sunday,Yes,Airport Road,15.3705,75.096,Clear,561,43.9,0,27.09,Low,22.44,Low
1500,2025-01-03,05:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,368,42.1,0,21.34,Low,17.78,Low
1501,2025-01-31,06:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,609,34.9,0,34.53,Low,28.75,Low
1502,2025-04-25,00:00,Friday,No,Airport Road,15.3705,75.096,Rain,501,36.0,1,33.31,Low,33.33,Low
1503,2025-03-06,08:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,964,30.8,0,49.81,Moderate,41.35,Medium
1504,2025-02-13,11:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,328,40.8,0,20.74,Low,17.32,Low
1505,2025-03-21,17:00,Friday,No,Airport Road,15.3705,75.096,Clear,715,38.3,0,36.15,Moderate,29.99,Low
1506,2025-03-16,00:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Clear,282,48.5,0,14.2,Low,11.78,Low
1507,2025-03-08,12:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Rain,530,44.0,1,29.25,Low,29.81,Low
1508,2025-03-21,18:00,Friday,No,Unkal Lake Road,15.373,75.1115,Clear,733,43.7,0,33.35,Low,27.57,Low
1509,2025-04-13,18:00,Sunday,Yes,Airport Road,15.3705,75.096,Clear,607,39.6,1,34.8,Low,34.46,Low
1510,2025-04-25,01:00,Friday,No,Gokul Road,15.3652,75.1106,Cloudy,425,51.4,0,17.46,Low,14.37,Low
1511,2025-02-05,09:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Rain,904,33.2,1,49.47,Moderate,46.62,Medium
1512,2025-03-29,21:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Cloudy,844,32.8,0,44.25,Moderate,36.76,Medium
1513,2025-04-05,07:00,Saturday,Yes,Airport Road,15.3705,75.096,Rain,594,35.5,0,33.61,Low,27.98,Low
1514,2025-01-01,02:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,350,40.7,0,21.59,Low,18.02,Low
1515,2025-01-07,15:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,384,37.9,0,24.59,Low,20.54,Low
1516,2025-02-02,12:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,206,40.6,0,16.52,Low,13.87,Low
1517,2025-02-07,04:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,804,31.7,0,43.52,Moderate,36.19,Medium
1518,2025-03-26,14:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Clear,519,44.1,1,28.79,Low,29.43,Low
1519,2025-04-10,00:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,357,47.5,0,17.51,Low,14.52,Low
1520,2025-01-25,03:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,422,37.4,0,26.26,Low,21.92,Low
1521,2025-03-22,13:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,414,41.3,0,23.49,Low,19.56,Low
1522,2025-02-27,12:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,451,43.9,0,23.16,Low,19.22,Low
1523,2025-02-23,18:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Fog,898,28.6,1,52.18,Moderate,48.96,Medium
1524,2025-03-10,08:00,Monday,No,Keshwapur,15.3565,75.1325,Clear,813,39.9,0,38.63,Moderate,31.98,Low
1525,2025-02-09,15:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Cloudy,466,40.0,0,26.18,Low,21.79,Low
1526,2025-04-22,18:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Cloudy,931,40.7,0,42.33,Moderate,34.99,Low
1527,2025-02-11,03:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,594,40.1,0,30.68,Low,25.47,Low
1528,2025-02-20,18:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,744,41.1,0,35.4,Moderate,29.31,Low
1529,2025-02-08,08:00,Saturday,Yes,Airport Road,15.3705,75.096,Clear,399,41.2,0,23.02,Low,19.18,Low
1530,2025-04-27,01:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,442,42.3,1,27.19,Low,28.17,Low
1531,2025-02-26,11:00,Wednesday,No,Airport Road,15.3705,75.096,Cloudy,334,37.2,1,26.58,Low,27.8,Low
1532,2025-01-08,01:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,187,42.2,0,14.82,Low,12.44,Low
1533,2025-01-22,16:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Clear,189,44.7,0,13.3,Low,11.14,Low
1534,2025-03-03,22:00,Monday,No,Unkal Lake Road,15.373,75.1115,Clear,353,43.7,0,19.79,Low,16.47,Low
1535,2025-01-02,15:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Rain,846,42.4,0,38.21,Moderate,31.58,Low
1536,2025-03-07,00:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Rain,661,32.7,0,37.78,Moderate,31.47,Low
1537,2025-03-01,02:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Rain,358,32.7,0,26.97,Low,22.62,Low
1538,2025-02-09,18:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,952,42.1,1,45.52,Moderate,43.17,Medium
1539,2025-02-10,23:00,Monday,No,Unkal Lake Road,15.373,75.1115,Clear,466,46.1,0,22.3,Low,18.46,Low
1540,2025-02-10,14:00,Monday,No,Vidya Nagar,15.37,75.119,Cloudy,554,36.0,0,31.86,Low,26.54,Low
1541,2025-01-02,13:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,485,43.4,0,24.69,Low,20.49,Low
1542,2025-04-09,23:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Cloudy,610,43.2,0,29.28,Low,24.25,Low
1543,2025-02-23,02:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,491,42.1,0,25.73,Low,21.37,Low
1544,2025-02-19,23:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,318,45.1,0,17.65,Low,14.69,Low
1545,2025-03-09,17:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,581,37.7,0,31.75,Low,26.4,Low
1546,2025-02-08,01:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Rain,375,40.0,0,22.93,Low,19.13,Low
1547,2025-01-19,21:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Clear,725,36.4,0,37.71,Moderate,31.32,Low
1548,2025-01-02,12:00,Thursday,No,Vidya Nagar,15.37,75.119,Rain,480,26.0,0,35.59,Moderate,29.84,Low
1549,2025-03-13,07:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,881,37.0,0,42.9,Moderate,35.54,Medium
1550,2025-02-03,03:00,Monday,No,Old Bus Stand,15.3502,75.138,Cloudy,322,37.0,0,22.95,Low,19.22,Low
1551,2025-02-10,12:00,Monday,No,Airport Road,15.3705,75.096,Clear,284,48.3,0,14.4,Low,11.95,Low
1552,2025-01-25,16:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Clear,287,39.7,1,23.31,Low,25.06,Low
1553,2025-02-17,09:00,Monday,No,Unkal Lake Road,15.373,75.1115,Rain,911,21.0,0,54.15,Moderate,45.15,Medium
1554,2025-02-25,04:00,Tuesday,No,Airport Road,15.3705,75.096,Rain,413,30.4,1,33.73,Low,33.81,Low
1555,2025-04-05,15:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Cloudy,254,44.4,0,15.81,Low,13.2,Low
1556,2025-01-14,05:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,559,41.3,0,28.67,Low,23.8,Low
1557,2025-04-10,20:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,1162,21.9,1,65.87,High,60.32,High
1558,2025-04-01,02:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,381,38.6,0,24.03,Low,20.07,Low
1559,2025-04-25,09:00,Friday,No,Old Bus Stand,15.3502,75.138,Rain,1307,25.5,0,65.42,High,54.26,Medium
1560,2025-02-26,02:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,423,46.2,0,20.7,Low,17.15,Low
1561,2025-03-08,07:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Clear,626,34.8,0,35.2,Moderate,29.3,Low
1562,2025-03-20,17:00,Thursday,No,Airport Road,15.3705,75.096,Cloudy,766,39.3,0,37.33,Moderate,30.93,Low
1563,2025-03-28,23:00,Friday,No,Airport Road,15.3705,75.096,Clear,253,37.7,0,20.04,Low,16.82,Low
1564,2025-03-25,04:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Clear,393,44.0,0,21.03,Low,17.48,Low
1565,2025-03-15,20:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,818,40.1,0,38.68,Moderate,32.01,Low
1566,2025-02-24,16:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,892,38.2,1,45.86,Moderate,43.54,Medium
1567,2025-02-23,13:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,393,46.7,0,19.31,Low,16.0,Low
1568,2025-01-09,23:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Clear,660,42.9,0,31.26,Low,25.87,Low
1569,2025-04-10,07:00,Thursday,No,Airport Road,15.3705,75.096,Clear,756,45.3,0,33.16,Low,27.37,Low
1570,2025-03-31,03:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,315,44.2,0,18.12,Low,15.09,Low
1571,2025-04-11,00:00,Friday,No,MG Road Junction,15.3647,75.1239,Cloudy,286,51.6,0,12.37,Low,10.21,Low
1572,2025-04-20,02:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,345,39.6,0,22.11,Low,18.47,Low
1573,2025-03-13,00:00,Thursday,No,MG Road Junction,15.3647,75.1239,Rain,825,31.2,1,47.92,Moderate,45.41,Medium
1574,2025-04-28,20:00,Monday,No,Airport Road,15.3705,75.096,Rain,861,31.1,0,45.94,Moderate,38.18,Medium
1575,2025-01-16,02:00,Thursday,No,MG Road Junction,15.3647,75.1239,Clear,529,36.8,0,30.46,Low,25.38,Low
1576,2025-04-19,12:00,Saturday,Yes,Airport Road,15.3705,75.096,Cloudy,236,35.4,1,24.23,Low,25.92,Low
1577,2025-03-13,12:00,Thursday,No,MG Road Junction,15.3647,75.1239,Rain,440,40.6,0,24.87,Low,20.7,Low
1578,2025-02-19,17:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Fog,908,24.2,0,52.01,Moderate,43.32,Medium
1579,2025-01-15,19:00,Wednesday,No,Keshwapur,15.3565,75.1325,Cloudy,739,36.5,0,38.15,Moderate,31.67,Low
1580,2025-01-08,22:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,337,49.8,0,15.34,Low,12.68,Low
1581,2025-04-13,21:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,740,40.4,0,35.7,Moderate,29.57,Low
1582,2025-01-30,03:00,Thursday,No,Old Bus Stand,15.3502,75.138,Cloudy,595,47.0,0,26.33,Low,21.74,Low
1583,2025-03-27,14:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Cloudy,322,44.2,0,18.37,Low,15.29,Low
1584,2025-04-01,20:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Clear,806,39.5,0,38.63,Moderate,31.99,Low
1585,2025-01-24,04:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,658,33.3,1,40.63,Moderate,39.38,Medium
1586,2025-02-04,09:00,Tuesday,No,Airport Road,15.3705,75.096,Fog,724,27.0,0,43.66,Moderate,36.41,Medium
1587,2025-04-28,00:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,341,45.7,0,18.09,Low,15.03,Low
1588,2025-02-13,22:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Clear,646,37.6,0,34.13,Low,28.36,Low
1589,2025-04-18,14:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,288,46.7,0,15.56,Low,12.94,Low
1590,2025-01-18,17:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Rain,905,28.7,0,49.04,Moderate,40.77,Medium
1591,2025-04-24,07:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Cloudy,736,37.5,1,40.74,Moderate,39.37,Medium
1592,2025-04-11,10:00,Friday,No,Keshwapur,15.3565,75.1325,Cloudy,999,34.3,0,48.83,Moderate,40.46,Medium
1593,2025-03-07,14:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,566,44.8,0,26.69,Low,22.09,Low
1594,2025-03-30,17:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,967,33.4,0,48.26,Moderate,40.02,Medium
1595,2025-04-11,03:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,685,43.6,0,31.7,Low,26.22,Low
1596,2025-01-25,12:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,243,41.1,0,17.52,Low,14.68,Low
1597,2025-03-25,20:00,Tuesday,No,Vidya Nagar,15.37,75.119,Cloudy,994,35.8,0,47.7,Moderate,39.5,Medium
1598,2025-03-06,11:00,Thursday,No,Gokul Road,15.3652,75.1106,Fog,612,29.1,0,38.32,Moderate,32.0,Low
1599,2025-01-13,06:00,Monday,No,MG Road Junction,15.3647,75.1239,Rain,279,43.7,0,17.15,Low,14.31,Low
1600,2025-03-24,17:00,Monday,No,MG Road Junction,15.3647,75.1239,Rain,1180,24.0,1,65.18,High,59.7,Medium
1601,2025-02-21,23:00,Friday,No,Gokul Road,15.3652,75.1106,Clear,555,37.7,0,30.82,Low,25.64,Low
1602,2025-03-06,12:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,402,37.6,0,25.42,Low,21.23,Low
1603,2025-03-12,10:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,873,36.8,0,42.74,Moderate,35.42,Medium
1604,2025-02-17,08:00,Monday,No,Gokul Road,15.3652,75.1106,Rain,1354,27.3,1,69.29,High,62.98,High
1605,2025-02-22,08:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,788,39.4,0,38.05,Moderate,31.52,Low
1606,2025-03-28,00:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,421,41.8,0,23.43,Low,19.49,Low
1607,2025-01-15,23:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,252,42.0,0,17.27,Low,14.45,Low
1608,2025-01-30,03:00,Thursday,No,Vidya Nagar,15.37,75.119,Cloudy,333,42.4,0,19.9,Low,16.6,Low
1609,2025-01-19,15:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,258,43.6,0,16.46,Low,13.75,Low
1610,2025-04-11,12:00,Friday,No,Airport Road,15.3705,75.096,Clear,443,43.1,0,23.38,Low,19.43,Low
1611,2025-01-29,02:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,541,41.5,0,27.9,Low,23.16,Low
1612,2025-02-11,23:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,376,49.9,0,16.67,Low,13.76,Low
1613,2025-02-26,05:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,669,34.2,0,37.11,Moderate,30.88,Low
1614,2025-04-15,18:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,1055,35.4,0,50.13,Moderate,41.5,Medium
1615,2025-04-13,13:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Cloudy,313,44.1,0,18.11,Low,15.09,Low
1616,2025-01-25,09:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,790,36.2,3,50.16,Moderate,58.32,Medium
1617,2025-02-22,08:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Rain,937,31.9,0,48.14,Moderate,39.96,Medium
1618,2025-02-21,23:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,440,40.5,0,24.93,Low,20.76,Low
1619,2025-02-11,09:00,Tuesday,No,Gokul Road,15.3652,75.1106,Fog,1002,26.4,0,53.96,Moderate,44.86,Medium
1620,2025-03-01,19:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Cloudy,904,40.6,0,41.43,Moderate,34.25,Low
1621,2025-01-24,19:00,Friday,No,MG Road Junction,15.3647,75.1239,Fog,1188,22.2,1,66.61,High,60.92,High
1622,2025-04-10,06:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Rain,567,37.0,0,31.69,Low,26.38,Low
1623,2025-02-21,21:00,Friday,No,Airport Road,15.3705,75.096,Clear,703,28.7,0,41.83,Moderate,34.87,Low
1624,2025-03-28,20:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,1221,31.0,1,62.18,High,57.08,Medium
1625,2025-02-11,04:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,465,39.8,0,26.27,Low,21.87,Low
1626,2025-01-12,13:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,348,43.8,1,22.88,Low,24.6,Low
1627,2025-02-20,19:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,781,36.6,1,42.92,Moderate,41.18,Medium
1628,2025-03-20,15:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,510,41.8,0,26.6,Low,22.09,Low
1629,2025-01-21,03:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,390,41.3,0,22.64,Low,18.86,Low
1630,2025-02-22,17:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,981,36.5,0,46.79,Moderate,38.74,Medium
1631,2025-01-31,10:00,Friday,No,Airport Road,15.3705,75.096,Clear,574,33.5,0,34.17,Low,28.49,Low
1632,2025-04-04,07:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,1201,32.4,0,57.25,Moderate,47.4,Medium
1633,2025-02-13,08:00,Thursday,No,Airport Road,15.3705,75.096,Clear,647,35.6,0,35.44,Moderate,29.48,Low
1634,2025-04-18,03:00,Friday,No,Airport Road,15.3705,75.096,Clear,233,49.6,1,15.09,Low,18.08,Low
1635,2025-02-08,05:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,376,39.2,0,23.47,Low,19.6,Low
1636,2025-04-13,00:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Clear,227,49.0,0,11.92,Low,9.9,Low
1637,2025-02-06,21:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,1122,28.0,1,60.56,High,55.83,Medium
1638,2025-04-25,16:00,Friday,No,Keshwapur,15.3565,75.1325,Clear,375,35.7,1,29.0,Low,29.81,Low
1639,2025-01-01,21:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,1073,30.2,0,54.08,Moderate,44.86,Medium
1640,2025-01-20,17:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,1113,36.6,0,51.43,Moderate,42.54,Medium
1641,2025-04-05,01:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Rain,332,41.7,0,20.31,Low,16.95,Low
1642,2025-04-09,01:00,Wednesday,No,Vidya Nagar,15.37,75.119,Rain,455,31.7,1,34.4,Low,34.33,Low
1643,2025-01-30,07:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,1161,33.8,1,58.26,Moderate,53.8,Medium
1644,2025-01-29,14:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,710,38.4,0,35.9,Moderate,29.79,Low
1645,2025-01-12,20:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,662,42.7,0,31.45,Low,26.04,Low
1646,2025-01-30,19:00,Thursday,No,Airport Road,15.3705,75.096,Clear,611,35.0,0,34.53,Low,28.75,Low
1647,2025-02-01,18:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,1010,32.7,0,50.24,Moderate,41.66,Medium
1648,2025-02-22,02:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Rain,483,38.2,0,27.93,Low,23.27,Low
1649,2025-02-09,11:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,599,38.8,0,31.69,Low,26.33,Low
1650,2025-04-12,04:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Cloudy,389,31.1,0,29.09,Low,24.4,Low
1651,2025-04-15,11:00,Tuesday,No,Vidya Nagar,15.37,75.119,Clear,344,42.7,1,23.44,Low,25.09,Low
1652,2025-02-12,22:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,663,26.3,0,41.93,Moderate,35.02,Medium
1653,2025-01-02,04:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,517,36.8,0,30.03,Low,25.02,Low
1654,2025-02-07,18:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,788,31.9,0,42.82,Moderate,35.61,Medium
1655,2025-03-30,14:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Clear,377,47.5,1,21.56,Low,23.43,Low
1656,2025-04-15,10:00,Tuesday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,962,41.0,0,43.24,Moderate,35.73,Medium
1657,2025-01-24,17:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,1204,33.3,0,56.78,Moderate,47.0,Medium
1658,2025-03-25,14:00,Tuesday,No,Keshwapur,15.3565,75.1325,Rain,634,33.6,0,36.25,Moderate,30.19,Low
1659,2025-03-02,13:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Clear,176,45.8,0,12.14,Low,10.16,Low
1660,2025-01-31,17:00,Friday,No,Old Bus Stand,15.3502,75.138,Cloudy,864,41.0,0,39.75,Moderate,32.87,Low
1661,2025-01-22,11:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,329,35.7,1,27.36,Low,28.47,Low
1662,2025-03-25,08:00,Tuesday,No,Vidya Nagar,15.37,75.119,Clear,814,32.8,1,46.51,Moderate,44.21,Medium
1663,2025-04-12,20:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Rain,1027,33.3,2,57.13,Moderate,58.49,Medium
1664,2025-01-02,14:00,Thursday,No,MG Road Junction,15.3647,75.1239,Cloudy,594,44.9,0,27.63,Low,22.85,Low
1665,2025-02-06,22:00,Thursday,No,Gokul Road,15.3652,75.1106,Cloudy,672,41.4,1,35.97,Moderate,35.38,Medium
1666,2025-04-29,12:00,Tuesday,No,Airport Road,15.3705,75.096,Rain,412,33.3,2,35.18,Moderate,40.53,Medium
1667,2025-04-02,20:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Cloudy,952,39.3,1,47.3,Moderate,44.7,Medium
1668,2025-02-15,18:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,678,44.4,0,30.94,Low,25.58,Low
1669,2025-03-17,23:00,Monday,No,Old Bus Stand,15.3502,75.138,Cloudy,591,43.0,0,28.73,Low,23.8,Low
1670,2025-03-13,06:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,371,33.1,0,27.18,Low,22.78,Low
1671,2025-02-10,13:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,219,45.6,0,13.8,Low,11.52,Low
1672,2025-03-07,02:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,429,44.6,0,21.93,Low,18.2,Low
1673,2025-04-27,11:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,443,40.0,0,25.36,Low,21.12,Low
1674,2025-02-11,04:00,Tuesday,No,Vidya Nagar,15.37,75.119,Cloudy,388,43.6,1,24.44,Low,25.88,Low
1675,2025-01-01,20:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,741,36.1,0,38.47,Moderate,31.95,Low
1676,2025-04-08,22:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Cloudy,335,40.1,0,21.44,Low,17.91,Low
1677,2025-02-06,04:00,Thursday,No,Keshwapur,15.3565,75.1325,Rain,783,38.6,2,45.05,Moderate,48.48,Medium
1678,2025-01-04,11:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,440,43.0,1,26.67,Low,27.73,Low
1679,2025-03-12,02:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,219,40.7,0,16.92,Low,14.2,Low
1680,2025-03-24,08:00,Monday,No,Keshwapur,15.3565,75.1325,Cloudy,899,30.5,1,51.01,Moderate,47.95,Medium
1681,2025-02-28,18:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,903,32.5,0,46.55,Moderate,38.64,Medium
1682,2025-03-05,18:00,Wednesday,No,Airport Road,15.3705,75.096,Cloudy,604,36.5,0,33.33,Low,27.73,Low
1683,2025-01-24,17:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,1121,33.6,0,53.63,Moderate,44.41,Medium
1684,2025-02-08,21:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,1036,36.1,0,49.0,Moderate,40.56,Medium
1685,2025-03-24,12:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,421,44.3,0,21.84,Low,18.13,Low
1686,2025-03-19,07:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,1099,30.3,0,54.94,Moderate,45.57,Medium
1687,2025-02-03,00:00,Monday,No,Unkal Lake Road,15.373,75.1115,Rain,511,39.9,1,31.18,Low,31.49,Low
1688,2025-02-02,23:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Rain,621,39.6,0,31.96,Low,26.53,Low
1689,2025-03-17,09:00,Monday,No,Unkal Lake Road,15.373,75.1115,Cloudy,726,37.3,1,40.51,Moderate,39.19,Medium
1690,2025-02-23,22:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,229,40.8,0,17.21,Low,14.43,Low
1691,2025-04-16,19:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,875,36.7,0,42.88,Moderate,35.53,Medium
1692,2025-04-04,23:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,367,51.7,1,18.53,Low,20.85,Low
1693,2025-03-08,23:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Clear,528,36.7,1,33.82,Low,33.73,Low
1694,2025-02-15,03:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Rain,544,33.6,0,33.03,Low,27.56,Low
1695,2025-04-14,05:00,Monday,No,Airport Road,15.3705,75.096,Clear,279,44.5,0,16.64,Low,13.87,Low
1696,2025-02-11,00:00,Tuesday,No,Keshwapur,15.3565,75.1325,Cloudy,594,42.2,0,29.35,Low,24.33,Low
1697,2025-03-12,00:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,449,34.1,0,29.33,Low,24.51,Low
1698,2025-01-22,15:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,463,47.1,1,24.89,Low,26.16,Low
1699,2025-01-25,14:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Rain,422,42.5,0,23.02,Low,19.14,Low
1700,2025-02-13,18:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,762,36.1,0,39.22,Moderate,32.56,Low
1701,2025-03-13,05:00,Thursday,No,Old Bus Stand,15.3502,75.138,Rain,691,44.6,0,31.28,Low,25.85,Low
1702,2025-03-26,19:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,554,45.5,0,25.82,Low,21.36,Low
1703,2025-04-04,14:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,312,48.5,0,15.27,Low,12.66,Low
1704,2025-04-12,10:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Rain,954,35.0,0,46.78,Moderate,38.77,Medium
1705,2025-01-15,12:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,404,47.2,0,19.38,Low,16.05,Low
